IMO.Number,predicted.kg.CO2.per.nm,TEU.predicted.kg.CO2.per.nm
9688295,370.2311969,NA
9688300,101.7579937,NA
9688312,371.5913914,NA
9688336,271.9384816,NA
9688348,271.9384816,NA
9688350,273.5743036,NA
9688362,271.9384816,NA
9688374,284.8638631,NA
9688386,283.9723415,NA
9688398,371.5913914,NA
9688403,371.5913914,NA
9688415,272.0988014,NA
9688427,272.0988014,NA
9688441,107.2884034,NA
9688453,469.7066203,NA
9688477,216.2101894,NA
9688489,392.981839,NA
9688491,393.2460947,NA
9688506,370.2311969,NA
9688532,399.2719948,NA
9688544,417.2328315,NA
9688556,416.1368927,NA
9688568,416.1368927,NA
9688570,118.3585905,NA
9688582,118.3585905,NA
9688594,190.1315998,NA
9688609,528.8069852,NA
9688611,111.9780538,NA
9688623,107.0491466,NA
9688635,295.4697194,NA
9688647,295.6821103,NA
9688659,377.4860496,NA
9688661,532.5648199,NA
9688673,390.0314496,NA
9688685,382.7765968,NA
9688697,542.8305491,NA
9688702,552.760651,NA
9688714,370.7171863,NA
9688726,192.9571581,NA
9688738,194.4687647,NA
9688788,257.1660838,NA
9688790,368.2420817,NA
9688805,368.2420817,NA
9688817,425.2508614,NA
9688829,461.3999167,NA
9688831,461.3999167,NA
9688843,249.1119982,NA
9688855,250.753717,NA
9688867,404.553452,NA
9688879,618.3245176,NA
9688881,466.0204987,NA
9688893,384.9202681,NA
9688908,103.1167887,NA
9688910,101.6911318,NA
9688922,143.9167316,NA
9688934,145.0126705,NA
9688946,579.0754093,NA
9688958,138.9824519,NA
9688960,167.5236364,NA
9688972,344.2273616,NA
9688984,99.41673764,NA
9689017,372.3748681,NA
9689029,220.7155371,NA
9689031,193.9106761,NA
9689067,372.3748681,NA
9689079,371.5913914,NA
9689081,419.0214882,NA
9689093,371.5913914,NA
9689108,370.8788696,NA
9689110,372.3748681,NA
9689134,269.4716844,NA
9689146,269.9492958,NA
9689158,286.8191867,NA
9689160,282.7431007,NA
9689172,303.4931239,NA
9689184,299.4614106,NA
9689196,199.4554936,NA
9689201,247.4160383,NA
9689213,247.4160383,NA
9689225,371.5913914,NA
9689237,212.0188132,NA
9689249,198.2590729,NA
9689251,226.2971538,NA
9689263,255.4443938,NA
9689275,250.8675493,NA
9689287,309.5284905,NA
9689299,270.3966682,NA
9689304,270.3966682,NA
9689316,100.3448321,NA
9689328,99.91735967,NA
9689330,401.3175809,NA
9689342,401.9149436,NA
9689354,401.3175809,NA
9689407,347.2380514,NA
9689419,347.2380514,NA
9689421,372.3748681,NA
9689433,384.9202681,NA
9689445,372.3748681,NA
9689469,371.5913914,NA
9689471,372.3748681,NA
9689495,175.5608734,NA
9689500,175.5608734,NA
9689512,382.7626294,NA
9689536,398.7900736,NA
9689548,398.3880351,NA
9689550,100.4942612,NA
9689562,245.341047,NA
9689574,244.874397,NA
9689603,901.2046528,897.9201693
9689615,901.2046528,897.9201693
9689653,235.8440892,252.4207015
9689665,226.7876919,245.2827861
9689677,519.8257818,NA
9689689,460.5249864,NA
9689691,460.5249864,NA
9689706,460.6378615,NA
9689768,372.3748681,NA
9689770,133.9828737,NA
9689782,126.6032606,NA
9689794,272.8871601,NA
9689809,141.0260819,NA
9689811,300.7720345,NA
9689823,305.8151064,NA
9689835,306.4432943,NA
9689847,303.9533723,NA
9689873,371.5913914,NA
9689885,371.5913914,NA
9689897,243.8305847,NA
9689902,243.8305847,NA
9689914,426.5033043,NA
9689926,426.5033043,NA
9689938,282.552898,294.4255408
9689940,282.552898,294.4255408
9689952,282.552898,294.4255408
9689964,282.552898,294.4255408
9689976,780.1545296,NA
9689988,712.4589178,NA
9689990,712.4589178,NA
9690004,168.7392892,NA
9690016,372.2519802,NA
9690028,371.5913914,NA
9690030,372.3748681,NA
9690042,384.9202681,NA
9690054,384.9202681,NA
9690066,236.2863384,NA
9690078,335.8328127,343.3674172
9690080,337.8633927,342.4567245
9690092,335.8328127,343.3674172
9690107,335.8328127,343.3674172
9690119,180.3479851,NA
9690121,148.2651255,NA
9690133,308.2523735,NA
9690145,766.1562597,NA
9690157,751.549932,NA
9690169,643.9112572,NA
9690171,623.5487995,NA
9690183,95.50396081,NA
9690195,147.3539329,NA
9690200,147.3539329,NA
9690212,139.7960971,NA
9690224,135.703088,NA
9690236,95.50396081,NA
9690248,370.2311969,NA
9690250,167.2350049,NA
9690262,174.5369857,NA
9690274,371.5913914,NA
9690286,529.7065422,NA
9690298,258.3814494,NA
9690327,417.4642619,NA
9690339,125.4984743,NA
9690341,142.1168136,NA
9690365,372.3748681,NA
9690377,384.9152003,NA
9690389,208.7113017,NA
9690391,223.6339512,NA
9690406,113.898268,NA
9690418,443.0700623,NA
9690420,391.6294816,NA
9690432,187.9787071,NA
9690444,147.8306229,NA
9690468,372.3748681,NA
9690470,97.74145863,NA
9690494,163.0131982,NA
9690509,246.5680407,NA
9690511,254.1043272,NA
9690523,363.16809,NA
9690535,361.5501451,NA
9690547,361.5501451,NA
9690559,363.006308,NA
9690561,167.0676342,NA
9690573,156.7495802,NA
9690585,103.7193683,NA
9690597,131.4805394,NA
9690602,130.9075841,NA
9690614,306.3376657,NA
9690626,305.1761123,NA
9690638,148.2108286,NA
9690640,370.2311969,NA
9690652,190.8515562,NA
9690664,293.699798,NA
9690690,114.8161426,NA
9690705,296.7912809,NA
9690717,206.6747146,NA
9690729,375.6108649,NA
9690743,388.9190966,NA
9690755,226.820747,NA
9690767,179.3333489,NA
9690779,179.3333489,NA
9690781,128.6529389,NA
9690793,461.3999167,NA
9690808,461.3999167,NA
9690810,461.3999167,NA
9690822,419.0201626,NA
9690834,434.8527725,NA
9690846,434.8527725,NA
9690860,371.5913914,NA
9690872,222.0043157,NA
9690884,236.8985141,NA
9690896,236.8985141,NA
9690901,236.8985141,NA
9690913,236.5079096,NA
9690925,198.0143413,NA
9690937,371.260868,NA
9690949,195.4478728,NA
9690951,106.6051209,NA
9690963,175.4031615,NA
9691010,372.3748681,NA
9691022,99.31405911,NA
9691034,237.3527687,NA
9691046,237.890979,NA
9691058,495.95433,NA
9691060,377.9630441,NA
9691072,384.9202681,NA
9691084,384.9202681,NA
9691096,372.3748681,NA
9691101,372.3748681,NA
9691113,293.3792487,301.2694845
9691125,293.3792487,301.2694845
9691137,693.9946412,NA
9691149,246.0206875,NA
9691151,275.1343604,NA
9691163,239.6975808,NA
9691175,132.0875129,NA
9691187,158.329182,NA
9691199,370.2311969,NA
9691204,405.7263226,NA
9691216,261.9147493,NA
9691228,407.1212011,NA
9691230,406.0255936,NA
9691242,133.9665906,NA
9691254,260.392078,NA
9691266,102.5185998,NA
9691278,158.540818,NA
9691280,102.6234294,NA
9691307,124.0250011,NA
9691319,151.7196972,NA
9691321,128.8510875,NA
9691333,124.1613129,NA
9691345,242.1870145,NA
9691357,391.5896573,NA
9691369,410.2154717,NA
9691371,565.8673661,NA
9691383,563.2719167,NA
9691395,321.8274964,NA
9691400,321.8609507,NA
9691412,309.2438603,NA
9691424,307.2852255,NA
9691436,307.6079825,NA
9691448,387.5589022,NA
9691450,370.2311969,NA
9691462,124.3363221,NA
9691474,124.3363221,NA
9691486,215.726522,NA
9691498,234.5821145,NA
9691503,210.2034379,NA
9691515,311.8041304,NA
9691527,358.8585729,NA
9691539,345.6957715,NA
9691553,488.1641923,NA
9691565,345.1548844,NA
9691577,285.7135478,NA
9691589,293.1738353,NA
9691591,223.8914648,NA
9691618,290.2473261,NA
9691620,287.8392843,NA
9691632,236.7984903,NA
9691644,238.8542247,NA
9691656,95.50396081,NA
9691668,372.3748681,NA
9691670,372.3748681,NA
9691682,310.1332944,NA
9691694,115.3382933,NA
9691709,115.4431229,NA
9691711,114.4625433,NA
9691723,292.0470261,NA
9691735,286.9717721,NA
9691747,134.4714751,NA
9691759,134.4714751,NA
9691761,235.9306407,241.8213524
9691773,238.863145,240.4567716
9691785,107.1613496,NA
9691797,234.0216947,NA
9691814,306.1338546,NA
9691826,290.5451012,NA
9691840,371.4685035,NA
9691852,216.1916355,NA
9691864,188.7810653,NA
9691929,543.3855568,NA
9691931,532.6833058,NA
9691943,526.9075204,NA
9691955,532.7419221,NA
9692002,790.9325012,NA
9692014,801.9850181,NA
9692026,372.3748681,NA
9692038,372.3748681,NA
9692040,388.8013693,NA
9692052,389.4843953,NA
9692064,388.8013693,NA
9692076,615.7290681,NA
9692088,372.3748681,NA
9692090,239.1198165,NA
9692117,185.9848951,NA
9692129,297.4780921,NA
9692131,297.4780921,NA
9692143,297.4780921,NA
9692155,297.4780921,NA
9692167,160.4901321,NA
9692179,283.6191707,NA
9692193,377.2445682,NA
9692208,378.0763135,NA
9692210,284.9255509,NA
9692222,372.2519802,NA
9692234,185.3996129,NA
9692246,304.7075683,NA
9692258,285.966855,NA
9692260,106.822849,NA
9692272,370.2311969,NA
9692284,217.3646065,NA
9692296,285.4047155,NA
9692301,283.6866812,NA
9692313,283.6866812,NA
9692325,282.7975205,NA
9692337,283.3155359,NA
9692349,283.6094938,NA
9692351,283.0914784,NA
9692363,283.1585109,NA
9692375,283.6094938,NA
9692387,273.6133614,NA
9692399,384.9202681,NA
9692416,221.704225,NA
9692428,179.9586923,NA
9692430,223.0320237,NA
9692442,383.2310829,NA
9692454,372.3748681,NA
9692466,387.5589022,NA
9692478,455.5728316,NA
9692521,396.4212644,NA
9692533,410.8313326,NA
9692557,1026.291694,NA
9692569,1522.597247,NA
9692571,446.2128037,NA
9692595,233.2933707,NA
9692600,225.7446913,NA
9692612,225.4360589,NA
9692624,264.9445737,NA
9692650,290.3161168,NA
9692662,292.2160312,NA
9692674,292.2160312,NA
9692686,286.9380398,NA
9692698,298.5190811,NA
9692703,288.2221684,NA
9692715,291.87891,NA
9692727,289.3112038,NA
9692739,230.2287568,NA
9692741,229.9591516,NA
9692777,224.1701896,NA
9692789,230.4139243,NA
9692791,227.0525578,NA
9692806,206.8725041,NA
9692818,505.3210637,NA
9692820,509.4902645,NA
9692832,477.1115988,NA
9692844,477.1115988,NA
9692856,477.1115988,NA
9692870,214.8567648,NA
9692882,214.8567648,NA
9692894,98.82142079,NA
9692909,396.4212644,NA
9692911,396.4212644,NA
9692923,396.4212644,NA
9692935,133.5851712,NA
9692997,377.4860496,NA
9693006,129.4226982,NA
9693018,316.3337993,NA
9693020,298.4820695,NA
9693032,370.108309,NA
9693044,208.2457303,NA
9693056,428.2100053,NA
9693068,429.4798428,NA
9693070,429.4798428,NA
9693082,412.318232,NA
9693109,114.4107282,NA
9693159,100.127104,NA
9693161,617.0725862,NA
9693173,611.1565216,NA
9693185,304.7080842,NA
9693197,305.3153825,NA
9693202,303.1107902,NA
9693214,303.1107902,NA
9693240,489.3182304,NA
9693252,452.3515999,NA
9693264,452.3515999,NA
9693276,360.1435179,NA
9693288,346.5482089,NA
9693290,235.7605202,NA
9693305,227.6024378,NA
9693317,250.1746708,NA
9693329,235.7605202,NA
9693331,231.6504771,NA
9693355,290.7669076,NA
9693381,544.3470687,NA
9693408,335.3376365,NA
9693410,331.7150423,NA
9693422,329.1716542,NA
9693434,112.3615579,NA
9693446,323.3012442,NA
9693458,302.4397044,NA
9693472,413.7510494,NA
9693484,413.7510494,NA
9693496,252.3403524,NA
9693501,251.4390536,NA
9693513,235.8476499,NA
9693525,237.5572217,NA
9693537,242.3738511,NA
9693549,399.1847358,NA
9693551,492.4298282,NA
9693563,496.817212,NA
9693575,470.5228806,NA
9693587,475.6064436,NA
9693616,166.8192627,NA
9693628,213.3249467,NA
9693630,384.1367913,NA
9693642,384.1367913,NA
9693654,103.4511714,172.107012
9693678,100.1837004,NA
9693680,95.94263911,NA
9693692,99.78040665,NA
9693719,307.286972,NA
9693721,505.3541354,NA
9693733,505.3541354,NA
9693745,732.2860647,NA
9693757,330.9172422,NA
9693769,352.5552498,NA
9693771,340.1552106,NA
9693783,462.0739731,NA
9693795,371.5913914,NA
9693800,371.5913914,NA
9693812,362.3959604,NA
9693824,362.9913881,NA
9693836,384.1367913,NA
9693848,217.6493767,NA
9693850,217.6493767,NA
9693862,199.2432373,NA
9693874,208.8711295,NA
9693886,219.4289844,NA
9693898,214.1964966,NA
9693903,214.1964966,NA
9693915,243.8123105,NA
9693927,231.4464617,250.7987132
9693939,231.8594341,251.1925023
9693941,223.9947953,246.320821
9693953,223.2330907,246.320821
9693991,371.5913914,NA
9694000,238.954389,NA
9694024,217.0552127,NA
9694062,186.0221646,NA
9694074,170.3593164,NA
9694086,176.9000482,NA
9694098,189.3386448,NA
9694103,528.8069852,NA
9694115,217.6459016,NA
9694127,217.6459016,NA
9694139,376.1258552,NA
9694141,484.9179245,NA
9694153,370.8733266,NA
9694165,180.4704943,NA
9694177,177.442645,NA
9694189,272.9263577,NA
9694191,272.9263577,NA
9694218,175.5553726,NA
9694268,203.9670081,NA
9694270,290.163496,NA
9694282,290.163496,NA
9694294,384.9202681,NA
9694309,372.3748681,NA
9694311,394.4421721,NA
9694323,489.7806809,NA
9694359,288.4775919,NA
9694361,288.4775919,NA
9694373,232.7253981,NA
9694385,232.7253981,NA
9694397,232.7253981,NA
9694402,334.7688705,351.9843836
9694414,334.7688705,351.9843836
9694426,334.7688705,351.9843836
9694438,334.7688705,351.9843836
9694464,274.5752063,NA
9694476,276.0116397,NA
9694488,307.9065318,NA
9694490,301.5418686,NA
9694505,329.0414202,NA
9694529,504.6656177,525.1862629
9694531,504.6656177,525.1862629
9694543,504.6656177,525.1862629
9694555,504.6656177,525.1862629
9694567,504.6656177,525.1862629
9694579,499.9815528,525.1862629
9694581,499.9815528,525.1862629
9694593,495.686703,525.1862629
9694608,108.4175746,NA
9694610,372.2519802,NA
9694622,399.3867615,NA
9694634,397.939702,NA
9694646,466.6557105,NA
9694658,466.6557105,NA
9694660,229.6896912,NA
9694672,175.5608734,NA
9694684,236.7092084,NA
9694696,231.7595997,NA
9694701,131.0627049,NA
9694713,237.9410765,NA
9694737,243.4356056,NA
9694749,942.9146836,NA
9694751,882.4116898,NA
9694775,137.0651834,NA
9694787,137.0651834,NA
9694804,298.2863999,NA
9694816,406.9940064,NA
9694828,406.9940064,NA
9694830,406.9940064,NA
9694842,406.9940064,NA
9694854,175.822656,NA
9694866,180.959951,NA
9694878,158.329182,NA
9694880,248.5581236,NA
9694892,240.6327213,NA
9694907,384.9202681,NA
9694919,384.9202681,NA
9694921,362.6479991,NA
9694933,350.7440241,NA
9694945,350.191916,NA
9694957,190.1315998,NA
9694983,95.50396081,NA
9694995,245.3619649,NA
9695004,246.2006092,NA
9695016,794.4893566,709.9827283
9695028,794.4893566,709.9827283
9695030,637.6619286,NA
9695042,232.2903563,NA
9695054,105.5136758,NA
9695066,106.0781012,NA
9695078,155.597359,NA
9695080,396.4212644,NA
9695092,610.2810204,NA
9695107,273.99798,NA
9695119,273.99798,NA
9695121,1024.051171,1002.075855
9695133,1024.051171,1002.075855
9695145,996.4065305,999.2745558
9695157,996.4065305,999.2745558
9695169,996.4065305,999.2745558
9695171,465.3335442,NA
9695183,139.6009947,NA
9695195,143.3972794,NA
9695200,99.53178718,NA
9695212,371.5913914,NA
9695224,258.0873356,NA
9695286,263.059161,NA
9695298,240.3627297,251.6877658
9695303,229.0299182,NA
9695339,223.9764204,NA
9695341,372.3748681,NA
9695353,463.5966219,NA
9695391,121.7427315,NA
9695420,372.3748681,NA
9695432,372.3748681,NA
9695468,541.8364056,NA
9695470,309.6467035,NA
9695482,309.6467035,NA
9695494,361.4737439,NA
9695509,310.3049494,NA
9695511,318.133202,NA
9695523,309.9364491,NA
9695535,318.133202,NA
9695547,318.133202,NA
9695559,318.133202,NA
9695561,310.3049494,NA
9695573,505.1828082,NA
9695585,367.7322907,NA
9695597,402.2008887,NA
9695602,367.7322907,NA
9695614,361.0433049,NA
9695640,233.3072827,NA
9695688,106.9839807,NA
9695690,371.5913914,NA
9695705,149.9255991,NA
9695717,242.3920376,NA
9695729,111.0595096,NA
9695731,333.4089109,NA
9695743,505.3541354,NA
9695755,505.3541354,NA
9695767,375.0135022,NA
9695779,377.9630441,NA
9695808,102.7165257,NA
9695810,149.6965339,NA
9695822,129.2195202,NA
9695834,292.2257359,NA
9695846,229.6896912,NA
9695858,151.9016693,NA
9695860,331.6795215,NA
9695872,345.8089107,NA
9695884,371.5913914,NA
9695937,289.2896128,NA
9695949,97.55016894,NA
9695951,398.0348339,NA
9695963,331.6723954,NA
9695975,372.3748681,NA
9695987,372.3748681,NA
9696008,372.3748681,NA
9696010,372.3748681,NA
9696034,372.3748681,NA
9696046,509.5767361,NA
9696058,494.136405,NA
9696060,390.112994,NA
9696072,338.4263591,339.9890453
9696084,338.4263591,339.9890453
9696096,493.015631,NA
9696101,509.2064909,NA
9696113,493.015631,NA
9696125,118.3585905,NA
9696137,132.2041763,NA
9696149,759.1658447,NA
9696151,257.8469138,NA
9696163,259.8504185,NA
9696175,299.148213,NA
9696187,293.6725365,NA
9696199,303.6690288,NA
9696204,141.0397417,NA
9696230,371.4685035,NA
9696242,268.2751354,NA
9696254,266.3064814,NA
9696266,323.8567838,NA
9696278,208.2809593,NA
9696280,230.7421331,NA
9696292,382.7626294,NA
9696307,371.5913914,NA
9696319,372.3748681,NA
9696321,371.4685035,NA
9696400,338.0497596,NA
9696412,337.1628821,NA
9696424,303.9700151,NA
9696436,304.5365959,NA
9696448,302.6781712,NA
9696450,302.6781712,NA
9696462,302.6781712,NA
9696474,305.8034857,NA
9696486,450.5041191,NA
9696498,415.3531249,NA
9696503,451.398215,NA
9696515,302.9376,NA
9696527,303.0432316,NA
9696539,132.3862423,NA
9696553,285.5069302,NA
9696565,292.0470261,NA
9696577,292.0470261,NA
9696589,289.3353524,NA
9696618,414.459029,NA
9696620,397.3650456,NA
9696632,585.4817497,NA
9696644,189.0504427,NA
9696656,189.0504427,NA
9696668,189.0504427,NA
9696670,187.822519,NA
9696682,417.5858728,NA
9696694,418.1499386,NA
9696709,415.9745854,NA
9696711,415.9745854,NA
9696723,371.5913914,NA
9696735,293.7506264,NA
9696747,500.194828,NA
9696759,506.3842364,NA
9696761,427.3285862,NA
9696773,416.6897017,NA
9696785,296.0924487,NA
9696797,291.9185511,NA
9696802,236.988854,NA
9696814,121.311634,NA
9696826,231.6504771,NA
9696838,231.9063448,NA
9696840,238.554987,NA
9696852,238.554987,NA
9696864,240.6643619,NA
9696876,241.6556425,NA
9696888,240.6643619,NA
9696890,233.5466509,NA
9696905,374.971374,NA
9696917,380.7523927,NA
9696929,204.9157412,NA
9696931,372.3748681,NA
9696943,372.3748681,NA
9696955,450.5041191,NA
9696967,450.5041191,NA
9696979,415.3531249,NA
9696981,400.5572423,NA
9696993,400.5572423,NA
9697002,356.7691791,374.0037336
9697014,356.2010238,373.8122246
9697026,360.8922029,369.9097465
9697038,372.3748681,NA
9697040,372.3748681,NA
9697052,220.3236992,NA
9697064,204.5204411,NA
9697076,199.7531502,NA
9697088,205.6628672,NA
9697090,194.9732172,NA
9697105,168.7822166,NA
9697117,205.0696785,NA
9697129,233.5919504,NA
9697131,215.4500532,NA
9697143,234.0492584,NA
9697155,234.0492584,NA
9697181,173.5970632,NA
9697193,188.3885206,NA
9697208,186.7060563,NA
9697210,273.5362602,NA
9697222,276.2673766,NA
9697234,275.8718552,NA
9697246,272.5064302,NA
9697258,216.3255316,NA
9697260,199.6710728,NA
9697284,223.106085,NA
9697296,293.9377881,NA
9697301,302.5486712,NA
9697313,487.0255266,NA
9697325,195.7188607,NA
9697337,196.8814846,NA
9697363,466.7026867,NA
9697375,414.459029,NA
9697387,95.50396081,NA
9697416,763.6557134,709.2657314
9697428,766.6295621,709.2657314
9697430,293.8999107,NA
9697442,287.0347049,NA
9697454,117.132913,NA
9697478,219.5286167,NA
9697480,132.9268639,NA
9697492,136.2616881,NA
9697507,136.2616881,NA
9697521,250.2509853,NA
9697533,113.8790038,NA
9697557,96.73574756,NA
9697571,203.0918032,NA
9697583,203.8066944,NA
9697595,423.9374817,NA
9697600,423.9374817,NA
9697612,273.2846233,NA
9697624,272.357494,NA
9697636,266.9897138,NA
9697648,266.135048,NA
9697698,372.3748681,NA
9697703,147.2944231,NA
9697715,163.0262478,NA
9697727,201.1439561,NA
9697739,222.1582902,NA
9697741,199.6710728,NA
9697753,1366.30806,NA
9697765,193.6755979,NA
9697777,189.3096756,NA
9697789,200.309684,NA
9697791,198.2377812,NA
9697806,217.1139154,NA
9697818,217.1139154,NA
9697820,217.1139154,NA
9697832,217.1139154,NA
9697844,217.1139154,NA
9697856,217.0423503,NA
9697868,308.3627165,NA
9697870,306.3827792,NA
9697894,229.2126003,NA
9697909,292.6079257,NA
9697911,278.2931475,NA
9697947,128.4113781,NA
9697959,305.7677762,NA
9697961,250.1371816,NA
9697973,248.9697895,NA
9697985,284.4977642,NA
9697997,282.2681804,NA
9698006,282.2681804,NA
9698018,282.2681804,NA
9698020,372.3748681,NA
9698032,385.0123688,NA
9698068,106.0661062,NA
9698082,384.9202681,NA
9698094,462.5726747,NA
9698111,696.5867565,NA
9698123,751.929955,NA
9698185,287.0751635,NA
9698197,285.7200503,NA
9698202,239.0571313,NA
9698214,238.4078838,NA
9698226,300.6652213,NA
9698238,306.3966705,NA
9698240,277.601597,NA
9698252,501.3149634,525.1862629
9698264,501.3149634,525.1862629
9698288,141.9897128,NA
9698290,142.4916427,NA
9698305,302.6176124,NA
9698317,305.9232205,NA
9698329,298.4162707,NA
9698343,150.3118254,NA
9698355,168.6178029,NA
9698367,164.5100122,NA
9698379,240.1441679,251.5580092
9698381,236.9641893,239.4580833
9698393,234.8140626,239.4580833
9698408,331.7513029,NA
9698410,372.3748681,NA
9698422,331.7513029,NA
9698434,234.9265745,NA
9698446,210.5125864,NA
9698458,210.5125864,NA
9698460,376.3736967,NA
9698472,133.2412901,NA
9698484,134.3372289,NA
9698496,249.5038232,NA
9698501,202.6854561,NA
9698537,115.0373997,NA
9698563,140.1916467,NA
9698575,97.28500084,NA
9698587,312.9624689,NA
9698599,312.396486,NA
9698628,832.1089425,746.7190032
9698630,832.1089425,746.7190032
9698642,830.4872211,807.0869523
9698654,814.5643994,750.0524304
9698666,673.0559365,NA
9698678,169.9191361,NA
9698680,101.9248626,NA
9698692,310.2097349,NA
9698707,415.3531249,NA
9698719,191.1744596,NA
9698721,372.3748681,NA
9698733,385.435127,NA
9698745,153.3597743,NA
9698771,676.883492,NA
9698783,358.1124892,NA
9698795,309.4441288,NA
9698800,304.5185581,NA
9698812,153.3597743,NA
9698824,334.7134927,NA
9698836,384.1367913,NA
9698848,382.7765968,NA
9698850,303.1801727,NA
9698862,296.3672006,NA
9698874,297.7774605,NA
9698886,439.5031707,NA
9698898,439.5031707,NA
9698903,195.4210027,NA
9698915,155.4867817,NA
9698927,370.2311969,NA
9698939,494.0301805,NA
9698941,295.6821103,NA
9698953,293.8161631,NA
9698965,516.7471219,NA
9698977,516.7333556,NA
9698989,510.5814496,NA
9698991,134.0818166,NA
9699012,156.304337,NA
9699024,156.304337,NA
9699036,304.8305986,NA
9699048,371.260868,NA
9699062,190.8515562,NA
9699074,190.8515562,NA
9699086,190.8515562,NA
9699098,190.8515562,NA
9699103,372.3748681,NA
9699115,794.4893566,709.9827283
9699127,797.7714596,737.4747496
9699165,275.8338399,NA
9699177,275.8338399,NA
9699189,794.4893566,709.9827283
9699191,742.9169607,699.7560782
9699206,794.4893566,709.9827283
9699218,153.9704848,NA
9699220,144.5931233,NA
9699232,138.5438925,NA
9699244,137.8422908,NA
9699256,169.3528255,NA
9699268,299.7475108,NA
9699270,305.4518484,NA
9699282,304.7915608,NA
9699294,302.1520607,NA
9699309,99.53178718,NA
9699311,304.8305986,NA
9699323,304.8305986,NA
9699335,304.8305986,NA
9699347,302.6674373,NA
9699359,304.369675,NA
9699361,303.6672047,NA
9699373,304.8305986,NA
9699385,101.9037844,NA
9699397,118.1669764,NA
9699402,128.8510875,NA
9699414,110.7779006,NA
9699426,372.2137364,NA
9699438,107.2668747,NA
9699440,305.0131787,NA
9699464,219.5286167,NA
9699476,219.5286167,NA
9699490,384.9202681,NA
9699505,346.5385847,NA
9699517,344.6945456,NA
9699531,133.2335617,NA
9699543,372.3748681,NA
9699555,370.665358,NA
9699608,152.1738973,NA
9699610,239.5176817,NA
9699622,234.8569985,NA
9699634,535.5991956,NA
9699701,516.2609963,NA
9699725,154.4061595,NA
9699737,370.2311969,NA
9699749,134.8557889,NA
9699763,319.4849821,NA
9699775,102.6234294,NA
9699787,102.3725087,NA
9699799,103.548271,NA
9699804,100.3448321,NA
9699816,372.3748681,NA
9699828,372.3748681,NA
9699830,372.3748681,NA
9699842,286.9798787,NA
9699854,290.8366692,NA
9699866,268.0711129,NA
9699880,300.1703704,NA
9699892,298.3288909,NA
9699907,370.2311969,NA
9699933,172.012285,NA
9699957,189.4661222,NA
9699969,187.2580882,NA
9699971,146.9902314,NA
9699983,431.5659973,NA
9699995,398.9098156,NA
9700005,239.243179,NA
9700017,239.243179,NA
9700029,239.243179,NA
9700031,239.243179,NA
9700043,308.932646,NA
9700055,311.1240913,NA
9700067,307.023015,NA
9700079,137.7290935,NA
9700081,298.2452664,NA
9700122,304.8305986,NA
9700134,305.3516885,NA
9700146,295.3174898,NA
9700158,680.7192113,NA
9700160,680.7192113,NA
9700172,680.7192113,NA
9700184,513.1673808,NA
9700196,304.8305986,NA
9700201,315.0595832,NA
9700213,271.9412775,NA
9700225,257.6086097,NA
9700237,135.8986003,NA
9700249,135.8986003,NA
9700251,338.4263591,339.9890453
9700275,379.3712833,NA
9700287,233.8620816,NA
9700299,227.0656014,NA
9700304,373.2184374,NA
9700316,230.5160217,NA
9700328,302.6296136,NA
9700330,302.2771918,NA
9700342,274.1068819,NA
9700354,267.7753329,NA
9700380,169.9185486,NA
9700392,166.3120369,NA
9700421,304.0573698,NA
9700433,168.5393745,NA
9700445,168.1653605,NA
9700469,279.3354955,NA
9700471,271.4955771,NA
9700483,271.2866733,NA
9700495,396.4212644,NA
9700500,396.4212644,NA
9700512,335.3406719,NA
9700524,337.2880535,NA
9700536,455.2864245,NA
9700548,474.4873328,NA
9700550,322.0201778,NA
9700562,222.1761452,NA
9700574,233.3156192,NA
9700586,301.0207661,NA
9700598,181.9185144,NA
9700603,152.0652327,NA
9700615,131.4631825,NA
9700627,417.4642619,NA
9700639,406.0652172,NA
9700641,425.7730181,NA
9700653,301.1189339,NA
9700665,304.0541969,NA
9700677,304.0541969,NA
9700689,303.8973895,NA
9700691,503.9311269,NA
9700706,490.2801341,NA
9700732,343.2363512,NA
9700744,477.188367,NA
9700768,371.5913914,NA
9700782,295.7259755,NA
9700794,238.7399868,NA
9700809,269.2565496,NA
9700811,227.7995875,NA
9700823,529.3318119,NA
9700835,541.9590778,NA
9700847,215.7377595,NA
9700859,307.9848523,NA
9700861,306.0698067,NA
9700873,288.65597,NA
9700885,288.65597,NA
9700926,233.8662463,NA
9700938,290.1914012,297.7323007
9700940,237.553025,NA
9700952,290.1914012,297.7323007
9700964,236.2560393,NA
9700976,175.5608734,NA
9700988,150.1880493,NA
9700990,129.0997366,NA
9701009,228.7187205,NA
9701011,216.4983108,NA
9701023,216.8264733,NA
9701035,227.7866119,NA
9701047,211.9813965,NA
9701059,228.8661035,NA
9701061,218.4476662,NA
9701073,142.4954463,NA
9701085,275.4114681,NA
9701097,366.520117,NA
9701102,275.0022828,NA
9701114,309.8595309,NA
9701126,275.6106991,NA
9701140,306.5062083,NA
9701152,286.3131141,NA
9701164,285.7135478,NA
9701176,507.7733993,NA
9701188,505.3780475,NA
9701190,291.9874425,NA
9701205,287.7033493,NA
9701217,710.46714,NA
9701229,644.2032092,NA
9701231,225.6919129,NA
9701243,225.6919129,NA
9701255,225.5841964,NA
9701267,228.4379167,NA
9701279,337.5763704,338.9483088
